gyroX,gyroY,gyroZ,accX,accY,accZ,pitch,roll,yaw,type
61.04,132.2,60.24,1.19,1.3,1.09,-59.13,-18.31,-13.19,2
56.4,123.17,49.38,1.05,1.16,0.99,-53.98,-13.68,-15.1,2
56.27,111.15,35.77,0.99,1.05,0.92,-49.6,-9.21,-16.73,2
59.27,103.09,22.64,1.05,0.91,0.86,-45.63,-4.99,-17.96,2
62.99,101.99,13.55,1.13,0.83,0.82,-41.79,-1,-18.81,2
64.88,98.57,2.38,1.23,0.76,0.82,-38.3,2.89,-19.61,2
64.58,103.15,-1.65,1.29,0.72,0.78,-34.64,6.3,-19.94,2
59.02,114.62,-3.66,1.34,0.66,0.8,-30.67,9.13,-19.86,2
51.27,127.62,-6.84,1.45,0.57,0.75,-26.45,11.28,-19.41,2
40.34,139.34,-10.38,1.48,0.52,0.68,-21.86,12.81,-18.84,2
31.68,157.17,-13.85,1.34,0.35,0.54,-17.28,14.06,-18.23,2
32.9,150.15,-23.19,1.15,0.21,0.49,-13.15,15.44,-17.8,2
40.77,131.59,-30.52,1.07,0.14,0.51,-9.72,17.17,-17.69,2
53.89,117.8,-34.12,1.11,0.05,0.58,-7.31,19.65,-18.2,2
73.67,87.71,-52.37,1.17,0.03,0.57,-5.23,22.56,-19.09,2
86.36,72.81,-68.12,1.23,-0.04,0.63,-3.38,25.7,-20.57,2
93.99,66.65,-81.05,1.27,-0.16,0.67,-1.48,28.89,-22.5,2
98.57,61.4,-95.46,1.35,-0.31,0.72,0.73,31.92,-24.63,2
98.88,75.13,-101.56,1.44,-0.4,0.71,3.66,34.71,-26.46,2
97.6,92.22,-107.12,1.5,-0.47,0.71,7.3,37.36,-27.81,2
43.52,6.41,-46.39,0.15,1.34,0.95,23.83,56.06,0.69,2
37.78,8.67,-39.86,0.09,1.35,0.94,24.19,56.86,-0.24,2
28.32,0.37,-40.41,0.07,1.35,0.93,24.46,57.56,-0.69,2
18.98,1.71,-37.35,0.01,1.37,0.89,24.8,57.9,-1.42,2
13.61,-0.85,-37.29,-0.03,1.37,0.87,25.07,58.06,-2.17,2
9.77,-1.46,-33.33,-0.04,1.35,0.83,25.25,58.01,-3.1,2
7.32,-8.61,-34.73,-0.08,1.36,0.81,25.32,57.78,-4.3,2
3.42,-18.92,-34,-0.09,1.37,0.79,25.14,57.27,-5.86,2
1.46,-24.41,-31.62,-0.1,1.33,0.77,24.79,56.54,-7.79,2
-2.2,-35.58,-34.24,-0.1,1.36,0.8,24.32,55.67,-9.87,2
-4.82,-42.72,-35.34,-0.04,1.41,0.83,23.62,54.48,-12.4,2
-11.9,-46.81,-36.93,-0.03,1.43,0.84,22.83,53.05,-14.87,2
-19.71,-49.13,-40.41,-0.01,1.4,0.88,22.01,51.26,-17.55,2
-29.36,-47.36,-37.78,-0.01,1.4,0.89,21.19,49.27,-20.02,2
-39.37,-47.91,-40.22,-0.03,1.45,0.91,20.4,46.96,-22.58,2
-45.78,-46.02,-39.92,-0.04,1.49,0.92,19.57,44.58,-24.96,2
-55.97,-44.62,-42.11,-0.07,1.5,0.91,18.72,41.87,-27.45,2
-66.59,-46.51,-45.1,-0.08,1.51,0.91,17.95,38.94,-29.94,2
-76.17,-51.27,-52.61,-0.1,1.48,0.9,17.06,35.67,-32.82,2
-81.85,-55.05,-56.21,-0.09,1.51,0.92,16.07,32.32,-35.68,2
-89.84,-55.6,-59.94,-0.11,1.49,0.92,14.94,28.78,-38.78,2
-95.89,-58.23,-64.21,-0.11,1.48,0.92,13.52,25.07,-42.25,2
-101.01,-65.92,-70.68,-0.1,1.49,0.94,11.76,21.38,-45.93,2
-315.49,-24.48,-67.08,0.66,2.67,1.95,10.85,8.42,-48.56,2
-361.08,-18.19,-66.41,0.7,2.62,2.04,9.52,-5.13,-50.83,2
-388.06,-18.31,-64.27,0.72,2.67,2.09,7.84,-19.26,-52.64,2
-410.34,-20.14,-61.28,0.75,2.68,2.03,5.29,-33.97,-54.05,2
-436.28,-27.71,-54.63,0.73,2.66,1.99,2.49,-49.42,-54.49,2
-461.85,-49.56,-52.67,0.65,2.58,1.9,-0.86,-65.85,-53.4,2
-476.75,-71.96,-49.56,0.57,2.48,1.81,-4,-83.32,-50.57,2
-498.11,-101.99,-37.29,0.58,2.41,1.76,-5.74,-102.3,-45.8,2
-522.77,-148.93,-31.31,0.68,2.4,1.76,-5.08,-123.15,-39.3,2
-556.52,-188.29,-25.21,0.77,2.35,1.76,-0.91,-145.94,-33,2
-595.83,-211.79,-2.99,0.92,2.23,1.77,6.45,-170.56,-29.62,2
-627.32,-231.69,5.86,1.05,2.07,1.74,14.81,162.6,-30.85,2
-672.36,-246.64,30.64,1.03,1.84,1.72,21.57,131.56,-38.08,2
-716.61,-263,56.76,0.97,1.67,1.73,22.39,96.84,-49.74,2
-750.24,-267.76,86.67,0.9,1.38,1.73,15.69,62.22,-60.19,2
-775.7,-281.25,106.63,0.87,1.07,1.77,3.74,29.9,-64.99,2
-786.19,-289.06,116.21,0.89,0.79,1.92,-9.14,-1.48,-62.83,2
-803.83,-288.33,136.78,0.97,0.63,2.04,-18.57,-34.51,-53.87,2
-819.21,-289.92,154.3,1.02,0.65,2.19,-20.95,-69.67,-40.85,2
-841.61,-278.81,186.22,1.08,0.79,2.28,-14.88,-104.55,-29.83,2
-867.31,-268.62,211.36,1.09,1.2,2.22,-3.63,-138.17,-25.53,2
-1313.66,-7.39,-74.34,-1.11,7.94,-7.03,-7.3,169.74,-7.89,2
-1263.79,-47.79,-586.85,-0.55,7.94,-8,11.05,123.94,13.1,2
-1112.37,-122.25,-902.53,1,7.94,-8,45.49,86.42,18.78,2
-951.84,-63.17,-1047.67,2.51,7.94,-8,79.41,1.88,-39.35,2
-703.06,149.23,-1116.88,3.67,7.94,-8,47.7,-99.99,-121.47,2
-390.01,410.16,-1154.17,3.68,7.94,-7.77,0.82,-114.63,-128.03,2
8.48,636.96,-1190.31,3.75,7.94,-6.84,-51.09,-106.21,-137.18,2
435.12,779.3,-1273.62,3.8,7.94,-5.3,-64.56,32.7,97.73,2
842.9,838.13,-1401.86,4.18,7.94,-3.2,-6.35,76.17,89.7,2
1186.83,820.56,-1551.33,4.66,7.94,-1.49,38.04,137.04,130.68,2
1434.57,767.15,-1678.71,5.08,7.94,1.48,12.17,-140.04,-169.13,2
1627.38,740.3,-1749.94,5.2,7.94,5.15,-47.79,-77.14,-173.94,2
1854.25,820.98,-1770.39,6.2,7.94,7.94,-32.6,49.14,105.46,2
1984.31,901.86,-1808.96,7.15,7.94,7.94,26.16,117.11,126.51,2
1984.31,1168.27,-1928.71,7.94,7.94,7.94,5.38,-153.92,-166.92,2
1984.31,1665.28,-1843.99,7.94,7.94,7.94,-62.66,-62.7,156.23,2
1984.31,1984.31,-1700.44,7.94,7.94,7.94,-4.82,50.17,92.41,2
1984.31,1984.31,-1702.33,7.94,7.94,1.47,40.9,143.78,154.99,2
1984.31,1984.31,-1022.28,-8,7.94,-8,-20.59,-157.56,-184.68,2
892.03,1984.31,155.03,-8,7.94,-8,-44.04,-114.47,120.19,2
94.54,917.3,690.37,-8,7.94,-6.66,-9.49,-113.59,97.78,2
-323.43,-186.52,1179.5,-8,7.94,-4.9,41.82,-135.08,85.55,2
-530.03,-1087.89,1492.61,-8,7.94,-8,62.87,64.7,-58.91,2
-516.36,-1867.74,1607.54,-4.66,7.94,-8,-17.89,38.1,-76.46,2
-361.45,-2000,1391.97,-3.07,7.94,-8,-81.84,-167.76,119.07,2
-126.83,-2000,986.08,-1.05,7.94,-6.86,-8.5,-160.74,108.31,2
65.98,-2000,592.71,0.62,7.94,-3.35,61.03,-149.76,124.17,2
148.62,-2000,292.24,1.98,7.94,0.43,44.32,-9.39,-93.28,2
186.58,-1668.76,-84.53,1.21,7.94,3.44,-11.4,-0.86,-93.95,2
170.17,-1118.29,-373.23,1.06,7.94,4.85,-43.92,20.64,-119.89,2
196.29,-515.87,-541.87,2.78,7.94,4.38,-39.04,54.51,-155.52,2
299.62,41.5,-642.4,3.47,7.94,3.43,-11.58,71.22,-160.91,2
459.47,499.27,-690.49,3.06,7.94,2.57,17.66,92.95,-141.3,2
638.98,801.33,-675.9,2.79,7.94,2.07,26.22,136.2,-99.34,2
813.42,890.08,-629.52,2.49,7.94,1.74,4.01,177.45,-66.1,2
914.61,830.93,-588.38,1.76,7.94,1.72,-26.33,-150.27,-53.4,2
938.9,537.41,-448.24,1.21,7.94,1.94,-34.95,-126.3,-51.52,2
564.03,15.44,-81.73,2.14,7.94,3.22,-35.25,-110.75,-47.79,2
407.78,-112.92,23.62,2.14,7.94,3.36,-34.62,-97.99,-42.87,2
363.1,-79.59,55.54,1.89,7.1,3.27,-33.98,-84.65,-40.51,2
346.62,-8.3,60.06,1.93,6.58,3.14,-32.81,-68.68,-43.27,2
331.54,109.92,52.67,1.77,5.93,2.98,-28.88,-50.73,-50.13,2
334.84,221.31,49.56,1.65,5.29,2.88,-20.86,-31.89,-57.32,2
376.4,279.24,37.11,1.66,4.4,2.99,-10.36,-12.86,-61.55,2
411.25,292.85,33.57,1.52,4.04,3.04,0.93,5.96,-60.95,2
434.57,291.75,62.5,1.17,3.91,2.99,10.48,25.41,-55.28,2
434.88,269.65,87.46,1.12,3.92,2.99,15.71,45.55,-45.81,2
404.6,246.83,125.85,1.17,4,2.98,15.56,64.35,-34.65,2
355.53,227.91,164.25,1.22,4.01,2.9,10.48,79.83,-24.08,2
321.47,216.61,188.05,1.19,3.77,2.82,2.21,92.01,-15.22,2
273.86,209.47,224.61,1.18,3.41,2.64,-8.71,100.66,-8.09,2
238.71,209.96,254.94,1.15,3.19,2.54,-21.39,106.6,-1.93,2
219.36,214.17,278.26,1.09,2.99,2.4,-35.07,110.65,4.05,2
210.75,221.25,285.71,1.01,2.96,2.29,-48.71,112.87,10.83,2
207.76,213.5,276.31,0.89,2.78,2.17,-61.47,112.71,19.36,2
204.35,189.39,262.08,0.68,2.55,2.04,-72.75,108,31.86,2
198.49,169.25,256.16,0.4,2.43,1.96,-81.6,82.5,64.32,2
183.17,138.67,251.53,0.21,2.34,1.83,-82.03,-3.55,159.06,2
159.18,92.77,240.17,0.12,2.25,1.76,-75.62,-31.3,-166.26,2
125.85,54.93,237.61,0.15,2.17,1.77,-68.78,-40.49,-151.4,2
92.22,29.97,240.17,0.27,2.01,1.74,-61.69,-45.76,-141.31,2
60.3,15.99,238.59,0.45,1.79,1.67,-54.78,-49.31,-133.59,2
43.58,13.12,238.16,0.59,1.5,1.61,-47.39,-51.37,-127.51,2
2.81,143.19,243.41,0.56,0.74,0.47,-37.74,-50.05,-127.48,2
8,156.13,237.92,0.55,0.66,0.31,-28.16,-48.64,-127.1,2
15.26,152.28,227.11,0.5,0.62,0.16,-19.14,-47.07,-126.21,2
19.35,147.28,220.4,0.44,0.6,0.11,-10.54,-45.25,-124.87,2
19.1,135.01,206.67,0.39,0.6,0.01,-2.7,-43.45,-123.11,2
13.24,130.37,192.02,0.36,0.6,-0.03,4.82,-41.84,-121.23,2
5.92,123.17,173.77,0.33,0.57,-0.11,11.57,-40.49,-119.26,2
-2.01,102.84,143.01,0.31,0.53,-0.25,17.26,-39.61,-117.51,2
-5.55,87.83,115.66,0.44,0.42,-0.04,22.27,-38.54,-116.13,2
-10.99,94.3,88.32,0.3,0.56,-0.29,26.08,-37.75,-115.82,2
0.98,112.37,45.84,0.51,0.17,-0.21,29.83,-39.05,-117.9,2
6.71,104.43,47.42,0.56,0.19,-0.24,32.76,-38.65,-118.34,2
-22.64,91.92,53.77,0.54,0.64,0.21,36.2,-38.32,-117.9,2
-55.48,83.37,33.75,0.22,0.9,0.26,39.07,-39.4,-117.72,2
-108.76,62.68,9.83,0.1,0.79,0.45,41.43,-42.6,-118.02,2
-124.15,92.41,-13.31,0.04,0.47,0.11,44.25,-48.63,-121.53,2
-119.87,112.85,-33.45,0.25,-0.04,0.02,43.7,-57.08,-126.99,2
-122.07,93.44,-29.79,0.33,0.08,0.15,43.45,-63.57,-130.73,2
-123.23,87.83,-31.8,0.25,0.21,0.22,43,-69.69,-134.33,2
-120.3,92.96,-41.5,0.2,0.22,0.26,42.25,-75.65,-138.18,2
-122.01,92.77,-43.88,0.78,0.37,0.47,40.04,-83.27,-143.28,2
-134.52,125.43,-52.43,1.08,0.38,0.45,36.93,-92.02,-149.37,2
-149.9,151.73,-50.35,1.29,0.39,0.39,32.93,-102.18,-156.54,2
-182.19,193.91,-40.22,1.38,0.45,0.22,27.69,-113.84,-164.73,2
-200.81,211.43,-32.23,1.4,0.43,-0.01,20.72,-125.55,-172.25,2
-213.26,228.15,-17.46,1.39,0.32,-0.26,12.27,-136.68,-179.18,2
-205.14,228.64,-4.64,1.26,0.06,-0.54,3.31,-145.85,-184.77,2
-186.52,215.52,5.74,1.17,-0.13,-0.66,-5.49,-152.94,170.47,2
-149.9,196.41,31.37,1.1,0,-0.59,-13.18,-158.37,166.09,2
-128.66,165.53,50.23,0.99,0.08,-0.65,-20,-162.14,162.19,2
-102.54,152.28,46.02,0.97,0.07,-0.61,-26.52,-164.99,158.65,2
-85.69,130,39.37,0.92,0.2,-0.52,-32.46,-167.75,156.02,2
-82.76,128.11,32.9,0.93,0.23,-0.44,-38.52,-170.37,153.92,2
-79.77,132.26,25.88,1,0.28,-0.41,-44.85,-172.99,152.2,2
-79.22,131.9,16.24,1.05,0.33,-0.39,-51.05,-176.11,151.39,2
-82.03,136.6,12.88,1.1,0.42,-0.37,-57.19,179.63,151.66,2
-93.75,136.84,6.16,1.2,0.52,-0.35,-63.24,173.59,153.41,2
-103.88,135.99,-1.16,1.3,0.48,-0.38,-68.88,164.69,157.87,2
-115.72,137.45,-11.84,1.42,0.39,-0.42,-73.66,150.3,167.66,2
-119.87,141.48,-17.58,1.48,0.28,-0.45,-77.19,128.06,-174.74,2
-117.37,142.09,-23.99,1.45,0.05,-0.52,-78.62,96.9,-147.6,2
-101.68,137.82,-32.71,1.41,-0.01,-0.54,-77.28,69.11,-122.75,2
-84.23,127.5,-43.21,1.41,-0.04,-0.53,-74.4,54.48,-110.31,2
15.99,-124.94,-127.14,-0.07,1.41,0.66,70.62,116.48,93.17,3
7.02,-136.47,-121.46,-0.03,1.43,0.68,75.2,97.5,74.15,3
-1.71,-145.45,-116.21,0.05,1.44,0.7,76.85,65.89,42.28,3
-9.83,-147.89,-111.57,0.06,1.39,0.75,74.44,36.44,12.13,3
-11.9,-148.44,-107.54,0.06,1.31,0.8,69.4,18.93,-6.07,3
-16.6,-147.52,-103.03,0.04,1.32,0.86,63.25,9.58,-16.08,3
-18.98,-142.4,-100.22,0.08,1.34,0.88,56.87,4.16,-22.3,3
-80.81,-119.2,-79.71,0,1.63,1.03,50.9,-1.04,-24.88,3
-114.07,-134.7,-62.62,-0.14,1.83,1.09,44.47,-5.32,-25.54,3
-137.63,-147.4,-56.88,-0.12,1.86,1.08,37.59,-9.6,-25.51,3
-157.96,-162.48,-57.68,0,1.97,1.08,29.95,-14.5,-24.94,3
-190.31,-186.95,-60.18,0.09,2.02,1.13,21.62,-20.27,-23.61,3
-223.08,-203.67,-56.7,0.14,2.03,1.16,12.96,-27.02,-21.33,3
-254.21,-214.9,-52.49,0.19,2.07,1.18,4.31,-34.77,-18.06,3
-275.15,-225.4,-48.77,0.25,2.05,1.22,-4.07,-43.73,-13.54,3
-292.3,-235.05,-42.85,0.29,2.06,1.29,-11.63,-54.62,-7.21,3
-310.97,-242.13,-30.88,0.35,2.06,1.34,-17.67,-67.35,0.78,3
-325.81,-246.52,-18.37,0.45,2.13,1.4,-21.73,-82.15,10.36,3
-342.29,-252.62,-11.6,0.54,2.2,1.54,-23.22,-98.57,20.75,3
-349.79,-247.8,-4.7,0.72,2.25,1.6,-21.79,-115.57,30.66,3
-357.73,-242,-0.49,0.81,2.3,1.59,-17.65,-132.52,38.84,3
-370.61,-233.95,16.72,0.91,2.51,1.69,-11.37,-149.43,44.18,3
-389.53,-221.68,28.5,1.02,2.58,1.72,-4.02,-166.7,46.22,3
-419.86,-201.6,51.88,1.12,2.7,1.71,2.67,174.5,44.41,3
-453.61,-177.06,70.98,1.15,2.69,1.65,7.59,153.93,39.78,3
-473.94,-161.13,75.56,1.2,2.54,1.58,9.88,131.78,33.47,3
-492.31,-153.38,90.03,1.11,2.66,1.61,8.74,108.83,26.18,3
-512.63,-145.39,106.26,1.03,2.68,1.48,4.29,86,19.83,3
-530.82,-153.63,112.79,0.95,2.53,1.37,-2.51,63.83,15.13,3
-541.26,-162.35,119.2,0.89,2.46,1.25,-11.16,42.46,12.57,3
-555.42,-195.25,124.57,0.91,2.35,1.17,-20.93,21.22,12.46,3
-558.65,-226.68,125.12,0.92,2.14,1.09,-31.26,-0.96,15.54,3
-561.52,-250.43,127.44,0.94,2.01,1.05,-40.48,-26.16,23.55,3
-559.08,-287.96,131.47,0.94,1.88,1.08,-46.76,-56.87,38.28,3
-559.2,-328.74,137.21,0.98,1.68,1.12,-46.35,-95.08,61.78,3
-564.82,-422.42,157.59,1.19,1.43,1.24,-35.84,-128.75,79.68,3
-579.28,-462.4,179.99,1.27,1.42,1.14,-18.94,-155.05,86.49,3
-600.1,-486.94,201.6,1.38,1.38,1.14,-0.27,-179.33,83.43,3
-627.87,-505.43,221.86,1.54,1.24,1.15,15.52,152.45,70.43,3
-662.78,-518.8,242.07,1.68,0.97,1.16,21.33,117.47,48.4,3
-695.31,-520.69,266.78,1.78,0.85,1.13,12.66,82.15,26.12,3
-712.52,-518.68,280.27,1.78,0.9,1.07,-6.87,52.48,12.35,3
-733.4,-521.55,292.42,1.46,1,0.99,-30.73,24.61,8.88,3
-744.14,-522.46,295.1,1.38,1.06,1.02,-52.41,-12.14,20.62,3
-761.23,-517.4,292.42,1.39,1.21,1.05,-60.5,-73.02,58.28,3
-782.1,-496.64,278.14,1.33,1.42,0.95,-48.7,-126.88,87,3
-803.65,-492.13,255.55,1.08,1.64,0.81,-30.11,-162.67,92.59,3
-836.85,-491.03,218.08,0.82,1.94,0.6,-12.25,165.43,85.9,3
-867.19,-491.7,188.96,0.6,2.14,0.32,-0.04,130.74,71.37,3
-892.94,-495.24,148.68,0.41,2.18,-0.17,3.1,93.91,52.15,3
-920.1,-532.84,64.45,0.27,2.36,-0.53,-3.5,58.65,32.61,3
-933.84,-577.27,-16.11,0.23,2.73,-1.15,-18.82,27.42,14.45,3
-950.62,-652.65,-130.86,0.38,2.63,-1.36,-42.82,1.54,-1.97,3
-923.52,-728.03,-258.91,0.78,2.68,-1.17,-73.5,-18.44,-17.55,3
-901.92,-765.01,-347.96,1.23,3.77,-0.9,-72.51,137.04,152.88,3
-903.02,-761.9,-424.5,1.77,4.37,-0.59,-41.55,118.54,134.08,3
-879.82,-670.04,-465.03,2.26,4.34,-0.43,-17.04,94.12,114.19,3
-851.01,-562.44,-487.55,2.63,5.31,-0.3,-1.72,65.33,92.95,3
-815.73,-435.73,-513.37,2.75,6.73,-0.61,4.8,34.79,69.35,3
-762.45,-292.36,-591.61,3.2,7.84,-1.38,3.9,6.42,43.25,3
-658.81,-219.12,-717.71,4.09,7.94,-2.63,-7.56,-13.72,13.67,3
-538.57,-220.34,-834.23,4.77,7.94,-3.52,-28.16,-19.07,-19.12,3
-313.05,-269.59,-1001.83,6.21,7.94,-4.19,-46.8,3.7,-68.04,3
-98.63,-295.41,-1111.27,7.94,7.94,-4.29,-35.69,50.98,-130.34,3
224,-265.26,-1200.81,7.94,7.94,-3.95,1.62,77.01,-158.73,3
571.84,-127.38,-1165.34,7.94,7.94,-3.7,40.48,107.36,-158.77,3
943.36,91.74,-965.45,7.94,7.94,-2.8,54.35,179.86,-115.83,3
1254.64,304.57,-765.99,7.94,7.94,-1.97,29.4,-118.41,-103,3
1642.21,588.07,-493.04,7.94,7.94,-1.92,14.02,-65.61,-127.02,3
1918.46,781.43,-253.72,7.33,7.94,-2,32.1,-5.15,-149.38,3
1984.31,899.35,-10.74,5.49,7.94,-2.68,52.11,84.11,-121.75,3
1984.31,893.43,262.39,4.38,7.94,-1.23,24.6,166.92,-101.57,3
1984.31,1015.81,582.4,6.23,7.94,1.58,-5.43,-130.75,-136.08,3
1984.31,1396.61,983.95,4.24,7.94,0.13,20.46,-69.22,-185.82,3
1984.31,1587.89,1294.01,6.65,7.94,5.6,85.02,143.73,-31.43,3
1198.79,1984.31,1969.42,7.94,7.94,7.12,-1.28,149.41,-55.1,3
264.16,1984.31,1984.31,-8,7.94,7.37,-79.65,-143.79,-140.56,3
-450.32,1984.31,1984.31,-8,7.94,5.37,-8.77,-71.03,102.95,3
-1310.3,1760.19,1914.31,-8,7.94,3.83,30.35,-137.36,50,3
-1581.3,771.55,937.19,-8,7.94,-1.45,33.4,154.64,30.62,3
-1408.75,-818.12,164.06,-8,7.89,-1.48,48.33,58.93,-36.12,3
-1112.79,-1849.24,-51.94,-4.84,7.94,2.43,-8.59,4.7,-73.15,3
-1027.89,-1902.4,-58.47,1.58,7.94,7.93,-62.39,-52.5,-44.86,3
-1026.12,-1360.41,74.34,0.83,6.27,7.92,-50.71,-148.21,24,3
-827.51,-836.12,168.82,0.45,4.58,7.35,-23.37,-179.14,25.67,3
-651.37,-593.75,228.58,0.16,6.1,6.39,-4.96,158.61,13.12,3
-541.99,-457.95,266.11,-0.97,7.29,5.8,4.03,136.02,-4.58,3
-469.48,-420.96,246.52,-1.43,6.77,5.33,6.66,114.14,-24.01,3
-400.57,-485.17,210.51,-1.32,5.54,4.72,5.21,96.2,-47.1,3
-272.16,-604.74,182.8,0,5.32,5.09,-2.19,84.21,-71.46,3
-176.51,-619.2,182.01,0.79,5.3,5.96,-12.79,80.49,-93.44,3
-93.44,-524.9,196.29,0.41,5.45,6.17,-23.98,81.25,-108.99,3
-65.55,-357.97,252.2,-0.27,5.51,5.97,-35.08,83.47,-121.51,3
-83.07,-263.12,282.71,-1.33,5.48,5.02,-46.02,84.35,-131.29,3
-128.3,-240.36,285.22,-1.89,5.01,4.2,-56.05,88.5,-144.63,3
-140.2,-280.52,274.54,-2.14,4.52,3.67,-63.81,102.81,-168.33,3
-132.08,-340.21,250.49,-2.05,4.17,3.46,-64.17,130.45,155.21,3
-105.16,-400.39,211.12,-1.54,3.88,3.55,-56.19,151.43,126.09,3
-89.97,-410.03,190.8,-1.28,3.7,3.52,-44.74,160.92,108.2,3
-82.09,-393.98,175.17,-1.17,3.42,3.42,-33.04,164.12,95.71,3
-86.91,-345.95,176.39,-1.25,3.3,3.08,-22.24,163.85,85.22,3
-88.68,-314.03,171.88,-1.49,3.07,2.65,-12.33,161.51,75.88,3
-74.71,-288.94,149.54,-1.55,2.79,2.23,-2.9,157.98,66.87,3
-60.73,-284.61,133.73,-1.54,2.72,1.97,6.45,153.66,58.05,3
-37.48,-285.28,96.25,-1.54,2.58,1.74,15.87,148.64,49.07,3
-17.52,-295.78,67.26,-1.51,2.46,1.5,25.56,142.72,39.08,3
4.58,-321.66,42.11,-1.38,2.27,1.32,36.01,135.15,26.69,3
29.79,-367.37,9.64,-1.11,2.11,1.31,45.83,123.58,9.62,3
49.32,-392.15,-5.43,-0.81,1.89,1.37,52.59,105.81,-14.51,3
65.98,-405.46,-12.21,-0.64,1.74,1.45,53.61,83.89,-43.76,3
99.43,-376.53,4.52,-0.14,1.47,1.81,48.32,68.1,-68.01,3
112.92,-340.15,20.08,0,1.37,1.96,40.23,60.04,-84.95,3
123.11,-297.85,38.88,0.03,1.36,2.06,31.71,57.76,-95.91,3
124.94,-238.71,62.07,0,1.44,2.06,23.61,58.41,-103.6,3
123.84,-206.24,77.45,-0.13,1.55,2.08,16.19,60.53,-109.38,3
113.89,-171.51,87.52,-0.22,1.63,2.02,9.61,63.15,-113.85,3
104.68,-154.24,90.33,-0.29,1.59,1.99,3.83,65.61,-117.91,3
89.9,-144.96,84.84,-0.34,1.53,1.92,-1.22,67.92,-121.88,3
76.11,-138.79,79.1,-0.38,1.52,1.85,-5.65,69.86,-125.86,3
60.24,-133.42,69.09,-0.39,1.39,1.84,-9.14,71,-129.86,3
36.25,-127.75,57.01,-0.44,1.22,1.81,-11.92,71.36,-133.58,3
18.07,-116.09,46.39,-0.48,1.01,1.77,-14.07,71.12,-137.03,3
9.52,-106.57,41.93,-0.48,0.77,1.69,-15.85,70.49,-140,3
5.49,-93.99,36.74,-0.45,0.6,1.65,-17.37,69.78,-142.45,3
13.31,-72.81,29.79,-0.37,0.45,1.62,-18.26,69.27,-143.87,3
22.46,-49.87,22.89,-0.38,0.44,1.62,-18.82,68.84,-144.69,3
30.03,-38.09,14.28,-0.37,0.42,1.61,-18.73,68.61,-145.08,3
36.93,-24.11,3.05,-0.39,0.41,1.54,-17.95,68.62,-145.34,3
42.66,-20.45,-8.97,-0.38,0.43,1.43,-16.64,68.91,-145.87,3
45.04,-24.05,-27.22,-0.36,0.44,1.37,-14.89,69.3,-146.88,3
42.85,-33.39,-40.59,-0.33,0.45,1.29,-12.79,69.7,-148.54,3
35.77,-44.86,-54.5,-0.26,0.45,1.28,-10.17,69.69,-151.3,3
24.78,-62.01,-81.79,-0.11,0.39,1.29,-7.54,69.31,-154.57,3
17.27,-64.27,-94.36,0.02,0.37,1.34,-4.55,68.28,-158.06,3
8.61,-59.2,-104.25,0.13,0.26,1.37,-1.51,66.66,-161.51,3
-1.83,-47.36,-112.12,0.16,0.14,1.37,1.76,64.48,-164.77,3
-4.21,-28.75,-116.46,0.18,0.07,1.36,5.3,62.15,-167.88,3
-1.65,-17.09,-125.79,0.21,0.01,1.34,9,59.75,-171.07,3
2.87,-9.28,-130.74,0.23,0.04,1.29,12.82,57.37,-174.41,3
9.46,7.26,-135.31,0.19,0.01,1.22,16.93,55.16,-177.88,3
17.7,0.92,-141.91,0.25,0.14,1.35,20.85,53.08,-181.6,3
13.85,5.8,-148.93,0.28,-0.04,1.32,25.07,50.19,-186.22,3
15.62,14.47,-157.59,0.32,0.05,1.15,29.06,47.22,168.87,3
17.64,14.95,-158.02,0.34,0.19,1.14,32.53,44.07,163.62,3
12.15,16.17,-156.8,0.29,0.27,1.09,35.76,40.29,157.89,3
1.95,15.44,-160.83,0.27,0.27,1.07,38.57,35.45,151.3,3
-8.67,11.72,-162.78,0.27,0.26,1.06,40.69,29.63,143.97,3
-19.78,12.45,-158.51,0.3,0.27,1.02,42.03,23.28,136.4,3
-31.49,8.12,-158.69,0.31,0.27,0.98,42.48,16.24,128.33,3
-55.36,-0.06,-157.1,0.37,0.14,0.99,41.75,8.03,119.94,3
196.47,20.69,-224.12,0.11,1.98,1.17,-18.6,42.66,-159.44,3
180.66,19.65,-225.83,0.07,1.95,1.14,-10.91,51.78,-165.47,3
164.92,17.33,-221.68,0.03,1.94,1.07,-2.93,59.16,-170.25,3
153.5,8.06,-219.85,0.03,1.92,1.01,4.97,65.2,-174.17,3
143.55,-6.84,-220.58,0.02,1.9,0.97,12.69,70.06,-177.97,3
131.53,-25.15,-220.03,0.01,1.86,0.98,20.06,73.62,-182.01,3
119.69,-39,-215.27,0.04,1.79,1.05,27.02,75.85,-186.46,3
109.8,-48.71,-208.92,0.13,1.76,1.1,33.42,77.06,168.8,3
102.23,-47.36,-200.74,0.21,1.7,1.11,39.35,77.4,163.83,3
95.09,-46.69,-195.5,0.24,1.63,1.07,44.94,76.66,158.25,3
88.5,-48.83,-189.03,0.17,1.66,1.03,50.02,74.93,152.03,3
78.49,-57.25,-185.3,0.1,1.54,1.07,54.51,71.06,144.05,3
58.04,-61.16,-163.15,0.23,1.54,1.1,57.49,64.88,134.79,3
37.96,-63.84,-153.99,0.24,1.52,1.09,59.44,57.35,124.75,3
19.59,-66.77,-145.08,0.15,1.57,1.08,60.34,48.62,114.09,3
